BCFtools,DeepVariant,FreeBayes,GATK
45371816,33446651,36710562,34901320
45372066,33524286,36717105,34907688
45383290,33576731,36728253,34944568
45383427,33576744,36728278,34953379
45383455,33576745,36733236,34985299
45383673,33604189,36735985,35035018
45386766,33604244,36742357,35067169
45387023,33604296,36742653,35080636
45387213,33626509,36748973,35080637
45389960,33649272,36757141,35080697
45389967,33673161,36767285,35082493
45393863,33693274,36767563,35082695
45398843,33699955,36767682,35082865
45399045,33722389,36769859,35083541
45408533,33723696,36772876,35085783
45417807,33723912,36788612,35090763
45418766,33756912,36798672,35096028
45426007,33756932,36798840,35098961
45426029,33760620,36798856,35102872
45426055,33762453,36799312,35122789
45426281,33762493,36800636,35140387
45426806,33764145,36800827,35140523
45430627,33796438,36800927,35141479
45431000,33797078,36811623,35145764
45431140,33818621,36813933,35145778
45432153,33818622,36814304,35161516
45450490,33819443,36815485,35161851
45502117,33822811,36833969,35162045
45502237,33823026,36846280,35162064
45502250,33823519,36846302,35163586
45502372,33824496,36863231,35163752
45503748,33836963,36867242,35164265
45508146,33846847,36870280,35164325
45516710,33848830,36872215,35164337
45517514,33848863,36872459,35164393
45522997,33856424,36872513,35164451
45527947,33865655,36875840,35164455
45532325,33873606,36900087,35164552
45532961,33876926,36921349,35165024
45533511,33908703,36922967,35165677
45533697,33921635,36923039,35174823
45535382,33958965,36924831,35175504
45541181,33959353,36925038,35188587
45541269,33959354,36929185,35191793
45541498,33992114,36929363,35192996
45546846,33996024,36930401,35194713
45547323,34025931,36932709,35195042
45562793,34077156,36932924,35233789
45575278,34088324,36933069,35262232
45575411,34127888,36933406,35263627
45578877,34132681,36935263,35264882
45582781,34162751,36935634,35283958
45582951,34194170,36937364,35284102
45585839,34238289,36937752,35285900
45639236,34311585,36938238,35287245
45649013,34314262,36938911,35288066
45650597,34325145,36942650,35288540
45756000,34334295,36953228,35293422
45793310,34361196,36967186,35334092
45822561,34370515,36979495,35337715
45822788,34370521,36991216,35382968
45828032,34394649,36991420,35387420
45860454,34397040,36991464,35393270
45861882,34488259,36999293,35406668
45868361,34494219,37002233,35406851
45868407,34504240,37035004,35410623
45868776,34532838,37036203,35414059
45907542,34546525,37037988,35436898
45925317,34566241,37052154,35436899
45938354,34569269,37057219,35436905
45942863,34569494,37057412,35444198
45942877,34589080,37064409,35444403
45943167,34590408,37088297,35446745
45946007,34637257,37089684,35446748
45946406,34637271,37092941,35448758
45949834,34639034,37095100,35450175
45950241,34641814,37095110,35451295
45953045,34645884,37095505,35457975
45953135,34651363,37095782,35463618
45953151,34688064,37095799,35493624
45954768,34691220,37096161,35502271
45964203,34691333,37096545,35502567
45973777,34703277,37099782,35503337
46113303,34708617,37100807,35519341
46115181,34723188,37112823,35543322
46136901,34789403,37124931,35599103
46246828,34799902,37128579,35603891
46246931,34800688,37135396,35605115
46247126,34842495,37136050,35606373
46247235,34901320,37136625,35609961
46247236,34907688,37137746,35610685
46247237,34930453,37137755,35610998
46247238,34944568,37139431,35611028
46248067,34952415,37145772,35613184
46248087,34953379,37145791,35618215
46248271,34954238,37145834,35622395
46248280,34985299,37145958,35627393
46256406,35035018,37146161,35630344
46256475,35039228,37148877,35630411
46256840,35067169,37148891,35659359
46257032,35080636,37166071,35685241
46257062,35080637,37167348,35691145
46258426,35080697,37167940,35718000
46260051,35082493,37168437,35718007
46260349,35082695,37170171,35726470
46260582,35082865,37170216,35727036
46260614,35083541,37171803,35738643
46260710,35085783,37173756,35738644
46260908,35090763,37182348,35813045
46261364,35096028,37182539,36064026
46261901,35098961,37182612,36067278
46268534,35102872,37203402,36092842
46268741,35122789,37222038,36106081
46272182,35131081,37222096,36141452
46272455,35140387,37224010,36141845
46278742,35140523,37226537,36145677
46281710,35141479,37226550,36145777
46326503,35143904,37226775,36148968
46328661,35145764,37227482,36149089
46378699,35145778,37229037,36154734
46424424,35161516,37229379,36159424
46453272,35161715,37231194,36160775
46458501,35161851,37231206,36160916
46462790,35162025,37232105,36173255
46475875,35162045,37232953,36184917
46481492,35162064,37234748,36188665
46510103,35163586,37234822,36190890
46513989,35163752,37236140,36191656
46533462,35164265,37237811,36195228
46533795,35164325,37240909,36195593
46535180,35164337,37241613,36196952
46535896,35164393,37258892,36197151
46535941,35164451,37263696,36197192
46543583,35164455,37282510,36197594
46545999,35164552,37282524,36208428
46546000,35165024,37295866,36211129
46547790,35165677,37299215,36222981
46551692,35174823,37300514,36223011
46553031,35175504,37303127,36225663
46567493,35188587,37303336,36231209
46567515,35191793,37311921,36256843
46567516,35192996,37311963,36256885
46568939,35194596,37329391,36257697
46598378,35194713,37335907,36258966
46635640,35195042,37359651,36259215
46643869,35233789,37365703,36259467
46663095,35263627,37366148,36261386
46668430,35283958,37366980,36261428
46674850,35284102,37373004,36261550
46690027,35285900,37374026,36261582
46690284,35287245,37374317,36261743
46693228,35288066,37375118,36264462
46693230,35288540,37376829,36264973
46693377,35293422,37378003,36265015
46694419,35334092,37403061,36265103
46699275,35337715,37419000,36265106
46719859,35374475,37429188,36265284
46830220,35382968,37476775,36265490
46843314,35387420,37477946,36265520
46878742,35393270,37491610,36265600
46891177,35406668,37492861,36265796
46891455,35406851,37554543,36269721
46894962,35410623,37601007,36282407
46894980,35414059,37614028,36282430
46896592,35415638,37619664,36288046
46905296,35438683,37629368,36288308
46906090,35438816,37636083,36288312
46906331,35444198,37647437,36289437
46906332,35444403,37650688,36291866
46907549,35444653,37650881,36293980
46908608,35446745,37655992,36295561
46909986,35446748,37665513,36295881
46910168,35448758,37673298,36298908
46910854,35450175,37678336,36299077
46911263,35451295,37678427,36299127
46913111,35457975,37688896,36299201
46974164,35460636,37690567,36299382
46997504,35463514,37695892,36299896
46997597,35493624,37709246,36306254
47041832,35502271,37710218,36306846
47041977,35502567,37711955,36309484
47045210,35503337,37713108,36309577
47059010,35519341,37724034,36309578
47110149,35543322,37734452,36309607
47111469,35573396,37734465,36311906
47136371,35585935,37750840,36312039
47153234,35593209,37759310,36312293
47153260,35593221,37761009,36312438
47158074,35594140,37762702,36314138
47172805,35599103,37772501,36314474
47173328,35603891,37780598,36314496
47177396,35605115,37809777,36316342
47248899,35606373,37809887,36316369
47249436,35609961,37809982,36316427
47269076,35610275,37815947,36316765
47292477,35610685,37816061,36316858
47344452,35610998,37816755,36318044
47344511,35611028,37847668,36319984
47344697,35611829,37855679,36320164
47345004,35611840,37862803,36321994
47352800,35613184,37945127,36326445
47394305,35618215,37947136,36326489
47447660,35622395,37957925,36327652
47547136,35627393,37973969,36335367
47552839,35630344,37977619,36358029
47574788,35630411,37997416,36364793
47614406,35659359,38003972,36368488
47614407,35685241,38008256,36368489
47616148,35690480,38037376,36369067
47624423,35691145,38062674,36373761
47627138,35718000,38067528,36373778
47627492,35718007,38067645,36378859
47627548,35726470,38067961,36384743
47655529,35738643,38071777,36395571
47660410,35738644,38078689,36421372
47660442,35813045,38078845,36435940
47690166,36064026,38078945,36455956
47721378,36067278,38107840,36456210
47737035,36092842,38181508,36462430
47749270,36094234,38191886,36467658
47776698,36106081,38192733,36474283
47781315,36126477,38192996,36474424
47823386,36136274,38212220,36476703
47829374,36136336,38212234,36489112
47902204,36141452,38213943,36490727
47914595,36141845,38214250,36493883
47921941,36145026,38226279,36500973
48003108,36145677,38226287,36504224
48013311,36145777,38226348,36504759
48047680,36148968,38239081,36511051
48097646,36149089,38268533,36516677
48100115,36154734,38293978,36517115
48105541,36155868,38298367,36523400
48115710,36159424,38299094,36537621
48130883,36160480,38312601,36551057
48241098,36160775,38315119,36564970
48248516,36160916,38354685,36566306
48254018,36173255,38361449,36566805
48256159,36184917,38362984,36582213
48256899,36188665,38363041,36592071
48267847,36190890,38367033,36616906
48269055,36191656,38370224,36618650
48280341,36195228,38382385,36626439
48292690,36195593,38398655,36664217
48292691,36196952,38426693,36666165
48304425,36197151,38427131,36666401
48309094,36197192,38437261,36684693
48325773,36197594,38442725,36685352
48333352,36208428,38452517,36685650
48334580,36211129,38455386,36688310
48341709,36222981,38479544,36688788
48369199,36223011,38481101,36717105
48371876,36225663,38482753,36728253
48371896,36232861,38495525,36728278
48420198,36256843,38620398,36733236
48424211,36256885,38628956,36735985
48437890,36257697,38636265,36742357
48453285,36258966,38769957,36748973
48475076,36259215,38770964,36757141
48475271,36259467,38782370,36763775
48533425,36261386,38782696,36767285
48544061,36261428,38794091,36767563
48544741,36261550,38802235,36767682
48544832,36261582,38803382,36769859
48546416,36261743,38803610,36772876
48546754,36263253,38826647,36798672
48552960,36264462,38828243,36798840
48554876,36264973,38834702,36798856
48554934,36265015,38862073,36799312
48584819,36265103,38865130,36800636
48587066,36265106,38867108,36800827
48588700,36265284,38871307,36800927
48646388,36265490,38891905,36811623
48650537,36265520,38924597,36813933
48678374,36269721,38947911,36814304
48687848,36282407,38948494,36815485
48690355,36282430,38959410,36833969
48690403,36288046,38959712,36864118
48750116,36288308,38961576,36867242
48750487,36288312,38962032,36867804
48775586,36289437,38962775,36870280
48792770,36291866,38973174,36872215
48794179,36293980,38981413,36872459
48794182,36295561,38986074,36872513
48794186,36295881,38989658,36874460
48794200,36296173,38989804,36875840
48794203,36298908,38991280,36900087
48796351,36299077,38991553,36914175
48825477,36299127,38991807,36922967
48830647,36299201,39015860,36923039
48848300,36299382,39015976,36924831
48849593,36299896,39018161,36925038
48850646,36306254,39018219,36927282
48850911,36306846,39018235,36927286
48854644,36309484,39022608,36929185
48864293,36309577,39022731,36929363
48894738,36309578,39030742,36930401
48894828,36309607,39045091,36932709
48894962,36311906,39045198,36932924
48957613,36312039,39049375,36933069
49028178,36312293,39049549,36933406
49030440,36312438,39052706,36934040
49046107,36314138,39052745,36935263
49112655,36314474,39052870,36935634
49112711,36314496,39072767,36937364
49117939,36316261,39081118,36937752
49134639,36316342,39083569,36938238
49150783,36316369,39085855,36938911
49152058,36316427,39089121,36953228
49152213,36316765,39129211,36967186
49154629,36316858,39169891,36991216
49157941,36316975,39177719,36991420
49164266,36317053,39179392,36991464
49164315,36318044,39213004,37002233
49165054,36319984,39226053,37035004
49165069,36320164,39230019,37036203
49165234,36321994,39230370,37037988
49165361,36322308,39230414,37052154
49165419,36326445,39230818,37057219
49181494,36326489,39233324,37057412
49182156,36327652,39233365,37064409
49184143,36335367,39233856,37086413
49184524,36348845,39235542,37088297
49190797,36358029,39237617,37089684
49192901,36364793,39240581,37092941
49195683,36368488,39249311,37095100
49195822,36368489,39287439,37095110
49197638,36373761,39298220,37095505
49197835,36373778,39313771,37095782
49199424,36378859,39314239,37095799
49213760,36384743,39316976,37096161
49213763,36395571,39318485,37096545
49213942,36421372,39318903,37099782
49213974,36423918,39319135,37100807
49214333,36423984,39320266,37128579
49233964,36435940,39359948,37134043
49238988,36435982,39374592,37135396
49239037,36455956,39415254,37136050
49240333,36456210,39416981,37136625
49240346,36456643,39427010,37137746
49240525,36462430,39479961,37137755
49240623,36463443,39511656,37138907
49240634,36467658,39517552,37139431
49246071,36474283,39521510,37145772
